Kit Name,Kit Link,Kit Photo,forma_tur
1993-95 Scotland Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1993-95-scotland-away-shirt-w-tags-l-943321.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-93-away-tags_7_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2014-15 Belgium Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2014-15-belgium-home-shirt-excellent-l-846006.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/s/ssp_2617_6_3_1_3_1_1_2_1_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1991-94 Scotland Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1991-94-scotland-home-shirt-very-good-l-942823.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-91-home_1_1_1_1_3_2_1_1_1_2_1_1_1_3_1_1_1_1_1_2_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1993-95 Scotland Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1993-95-scotland-away-shirt-excellent-l-941501.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-93-away-use_1_5_2_1_3_1_1_1_2_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1994-96 Italy Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-italy-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-95-away-use_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1986-90 Italy Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1986-90-italy-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-90-home-tags-alt_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2006-08 Sweden Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-08-sweden-away-shirt-excellent-m-906586.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/w/sweden-06-away_5_1_1_1_1_1_2_1_2_1_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1996-98 Scotland Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1996-98-scotland-home-shirt-excellent-l-964497.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-97-home_4_1_1_1_1_1_1_3_2_1_1_1_2_1_1_1_1_2_2_1_2_1_1_3_2_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2004-06 Wales Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2004-06-wales-home-shirt-excellent-l-954990.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/a/wales-04-home_14_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2012-13 Switzerland Player Issue Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2012-13-switzerland-player-issue-home-shirt-excellent-l-957099.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/w/switzerland-12-home-pi_4_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2020-21 Ireland Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-ireland-home-shirt-bnib-932419.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/r/ireland-20-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1998-99 Sweden Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1998-99-sweden-home-shirt-excellent-l-898589.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/w/sweden-98-home-use_6_2_1_1_2_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2005-06 Scotland Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2005-06-scotland-home-shirt-very-good-l-936916.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-05-home_1_1_2_3_3_3_1_1_2_1_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2011 Team GB Olympic Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2011-team-gb-olympic-home-shirt-excellent-l-853170.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/b/gb-11-home_2_3_1_1_1_1_1_1_1_1_1_2_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2012-13 France Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2012-13-france-home-shirt-w-tags-l-956805.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/f/r/france-12-home-tags_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2004-06 Wales Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-06-wales-home-shirt-excellent-l-873980.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/a/wales-04-home_10.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2018-19 Germany Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2018-19-germany-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/e/germany-18-home_2_3_4_3_2_2_2_2_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1998-00 Italy Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1998-00-italy-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-99-away-kappafade_1_1_1_1_3_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2002-04 Belgium Player Issue Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2002-04-belgium-player-issue-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/e/belgium-02-away-pi-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1994-96 Spain Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-spain-home-shirt-excellent-l-963911.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spain-94-home-new-hof-front_1_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1985-88 Holland Home Shirt (Very Good) M/L,https://www.classicfootballshirts.co.uk/1985-88-holland-home-shirt-excellent-s-871854.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/h/o/holland-85-home-vg.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2006-08 Iceland Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-08-iceland-home-shirt-very-good-xl-900303.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/c/iceland-06-home_4_3_4_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2003-05 Scotland Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2003-05-scotland-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/c/scotland-03-away-vg-new_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1994-96 Spain Home Shirt (Excellent) L/XL,https://www.classicfootballshirts.co.uk/1994-96-spain-home-shirt-excellent-l-892106.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spain-94-home-new-hof-front_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2013 Sweden Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2013-sweden-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/w/sweden-13-home_1_1_2_3_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1998-99 Spain Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1998-99-spain-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spain-98-home_3_1_1_1_2_2_1_1_1_1_1_2_2_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2000-02 Belgium Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2000-02-belgium-home-shirt-excellent-l-957197.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/e/belgium-00-home-noorangesleevedetail_2_3_1_1_1_3_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1994-96 Spain Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-spain-away-shirt-excellent-l-877970.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spain-94-away_1_1_1_1_2_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2008-09 Finland Prototype Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2008-09-finland-home-shirt-very-good-m-872779.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/f/i/finland-08-home-prototype.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2018-19 Italy EvoKnit Player Issue Authentic Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2018-19-italy-evoknit-player-issue-authentic-home-shirt-w-tags-m-928321.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-18-home-pi-auth-evoknit-tags-no-motif.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1996-97 Italy Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1996-97-italy-away-shirt-very-good-l-928235.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-96-away-diff-size_2_2_1_1_1_2_1_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1992-94 Spain Player Issue Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1992-94-spain-player-issue-home-shirt-excellent-l-954338.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spain-92-home-mw-3_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1994-96 Ireland Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1994-96-ireland-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/r/ireland-95-away-tags_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2007-08 France Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2007-08-france-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/f/r/france-08-away-use_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2010-11 Ireland Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2010-11-ireland-home-shirt-excellent-m-895529.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/r/ireland-10-home-use_1_1_3_1_1_1_1_1_2_2_2_1_2_1_4_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2019-20 Sardinia Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-sardinia-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/sardinia-19-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1992-94 Belgium Away Shirt (Excellent) M/L,https://www.classicfootballshirts.co.uk/1992-94-belgium-away-shirt-excellent-m-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/e/belgium-93-away-_shirt.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2019-20 Sardinia Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-sardinia-home-shirt-bnib-1.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/sardinia-19-home-tags_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2002-04 Slovakia Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2002-04-slovakia-away-shirt-excellent-l-2.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/l/slovakia-02-home-use_2_1_3_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2002 Italy Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2002-italy-away-shirt-excellent-l-960570.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-02-awayalt_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1996-97 Italy Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1996-97-italy-away-shirt-excellent-xl-907011.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-96-away-diff-size_2_2_1_1_1_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1985-88 Holland Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1985-88-holland-home-shirt-very-good-l-1.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/h/o/holland-85-home-black-badge-new.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2012-13 Germany Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2012-13-germany-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/e/germany-12-away-new_5_2_2_1_2_1_1_1_1_1_3_1_1_1_1_3_3_1_1_3_1_1_1_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2010-11 Germany Home Shirt (Excellent) Women's (L),https://www.classicfootballshirts.co.uk/2010-11-germany-home-shirt-excellent-women-s-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/e/germany-10-home-womens_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2018-19 Iceland Player Issue Home Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2018-19-iceland-player-issue-home-shirt-bnib-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/c/iceland-18-home-pi-tags_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2016-17 Italy Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2016-17-italy-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-16-away_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2010-11 Italy Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2010-11-italy-away-shirt-w-tags.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-10-away-tags_7.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2010-11 Italy Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2010-11-italy-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/t/italy-10-away-tags_7_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
1988-89 England Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1988-90-england-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/n/england-88-away.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2006-08 England Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2006-08-england-away-shirt-excellent-s-928035.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/n/england-06-away-tags_5.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Europe_kits
2006-08 South Korea Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-08-south-korea-home-shirt-excellent-l-955221.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/south-korea-06-home-_1_2_5_2_1_1_4_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2004-06 China Player Issue Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2004-06-china-player-issue-away-shirt-w-tags-l-954386.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/china-04-away-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2012-13 South Korea Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2012-13-south-korea-home-shirt-mint-xl-832146.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/south-korea-12-home_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
1998-01 South Korea Player Issue Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1998-01-south-korea-player-issue-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/k/skorea-98-away-pi_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2018-19 Iraq Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2018-19-iraq-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/r/iraq-19-away-tags_5.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2018-19 Nepal Home Shirt & Shorts Kit *BNIB*,https://www.classicfootballshirts.co.uk/2018-19-nepal-home-shirt-shorts-kit-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/e/nepal-18-home-tags-set_7.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2018-19 Nepal Away Shirt & Shorts Kit *BNIB*,https://www.classicfootballshirts.co.uk/2018-19-nepal-away-shirt-shorts-kit-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/e/nepal-18-away-tags-set_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2019-20 Syria Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-syria-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/y/syria-19-away-tags_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2018 Oman Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2018-oman-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/o/m/oman-19-home-tags_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2017 Thailand Away Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2017-thailand-away-shirt-bnib-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/h/thailand-17-away_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2014-16 UAE Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2014-16-uae-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/u/a/uae-14-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2019-20 Kurdistan Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-kurdistan-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/k/u/kurdistan-19-home.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2019-20 Kurdistan Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-kurdistan-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/k/u/kurdistan-19-away_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2010-11 Saudi Arabia Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2010-11-saudi-arabia-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/saudi-arabia-10-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2010-11 Saudi Arabia Player Issue Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2010-11-saudi-arabia-player-issue-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/saudi-arabia-10-home-press-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
2011-12 Saudi Arabia Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2011-12-saudi-arabia-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/saudi-arabia-11-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",National_Rest_of_world_kits
